,address,balance,Vote,Round,Project Name,Proposal State,Proposal Standing,Grant Category,Earmarks,OCEAN Granted
2419,0x125b499d35cc82E80e3CD9f34724a2C15C82b3c8,50412.5,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2420,0x86307df93c38C9A8C5E7E7bd40734Ab522e393Fb,7367.04783,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2421,0x0afB51f268532aBDc517A6c206036acE2d60c0Fc,920.107108628736,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2422,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2423,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2424,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2425,0x0cEC1Dbc5Db276dE35808bf717a4491082fDb8d8,1019.14782679673,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2426,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,18717.9584413709,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2427,0xE6716A5EEeaF9FC24Ae3f78924177610aCEddcFD,46584.4902843968,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2428,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2429,0x65dC736b4a733C503C957d7985b81Bd06bB5Ce9d,20000.0,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2430,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2431,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2432,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,66169.2364415255,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2433,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2434,0x254Ba7254366CA7afE007897358Ee0b45CA933E2,522.0,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2435,0x15b5359fd05A37ba6546AaCabe92D9354aD18D07,208.227302432759,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2436,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,271081.900643624,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2437,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,DataUnion Foundation,Down Voted,Completed,Build & Integrate,,0.0
2438,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2439,0xe806081070459bBc343AA82CD2033E7D4DB5D7dD,400000.0,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2440,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,6357.3232380019,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2441,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2442,0x2b15E377502B491D93F1fB1A6a1B17714C739158,231.333143909981,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2443,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1331.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2444,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,500.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2445,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2446,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,50093.32848,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2447,0xf2BADeCF0c986b6E4039AF276494E744a9A0432F,218693.502095787,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2448,0x12BD31628075C20919BA838b89F414241b8c4869,362660.380190305,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2449,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,197192.5,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2450,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2451,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2452,0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2453,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2454,0xF1a64B76492820692a340E828B2f42aAa6F6bCDD,1138560.5065,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2455,0xcF8A4B99640dEfaf99Acae9d770dEC9DfF37927d,452094.37774679,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2456,0x6929834248A6Dab22aa18d35055A6A361d039658,590000.0,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2457,0xb820D495Fb9a76BE0088E06b871Aa1B074C42C4B,285460.6635,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2458,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,69690.6887635426,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2459,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,271081.900643624,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2460,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2461,0x1378a4c89E6258fB95BCC04F469F82bE1aB56B21,20152.0614925694,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2462,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2463,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2464,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2465,0xf92d2Ff667F905EC34396af4769ff6D04E7ec84e,500000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2466,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2467,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2468,0x5bA017cC1093292238CD4C7B204AA33082463544,1050.60326382168,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2469,0xFab6E3780e943D75b24523f1d2c45E012F55D2eb,50000.0,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2470,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2471,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2472,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2473,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2474,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2475,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2476,0x0afB51f268532aBDc517A6c206036acE2d60c0Fc,920.107108628736,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2477,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,490000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2478,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2479,0x9DA423a15a87E145d9dAEF73F30A710cB4106BD2,5000.0,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2480,0x125b499d35cc82E80e3CD9f34724a2C15C82b3c8,50412.5,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2481,0xad2A83e8cC53729e132247652ac6E1a4Be5EcA92,30500.7,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2482,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,18717.9584413709,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2483,0xE6716A5EEeaF9FC24Ae3f78924177610aCEddcFD,46584.4902843968,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2484,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2485,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2486,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2487,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2488,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,Governauts Rewards Systems Research,Granted,Completed,DAO,,26527.0
2489,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2490,0x423325991513d405cdD0bc2D0634722843D29728,1500000.0,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2491,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2492,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1310.0722963,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2493,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2494,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2495,0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2496,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2497,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2498,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2499,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2500,0xD245026b6fDC76b8cD7d9bB2D3BA560F6D7dd439,106936.651019245,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2501,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2502,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2503,0xFab6E3780e943D75b24523f1d2c45E012F55D2eb,50000.0,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2504,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,71093.7726394322,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2505,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2506,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2507,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2508,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2509,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2510,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2511,0xc256CA06427ef6d95574522Aa2f5977A6201954A,10022.404308809,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2512,0x86307df93c38C9A8C5E7E7bd40734Ab522e393Fb,7367.04783,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2513,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2514,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2515,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2516,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2517,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,66169.2364415255,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2518,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2519,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,Onshore Ocean,Down Voted,Completed,Build & Integrate,,0.0
2520,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2521,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2522,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2523,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2524,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2525,0x63D792eC37b54732c9A74A8373ab17747c373821,13378.57,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2526,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2527,0x456C4103cAb454Ca29591b440e055C3D045dCFe6,585.302451846283,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2528,0xD245026b6fDC76b8cD7d9bB2D3BA560F6D7dd439,106936.651019245,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2529,0x893D8dab008819B317a953e80C4248210105827B,49972.24,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2530,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,1063215.61886168,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2531,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2532,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2533,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2534,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2535,0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,493.932066390648,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2536,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2537,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2538,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2539,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2540,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Down Voted,Outreach,New Entrants,0.0
2541,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2542,0xf3a7ACf685c737B632Ffe4265BB9094C25cF8Ac4,536.381784547345,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2543,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2544,0x2b15E377502B491D93F1fB1A6a1B17714C739158,231.333143909981,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2545,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2546,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,17859.6442063054,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2547,0x254Ba7254366CA7afE007897358Ee0b45CA933E2,522.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2548,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2549,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2550,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2551,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2552,0xcF8A4B99640dEfaf99Acae9d770dEC9DfF37927d,452094.37774679,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2553,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,209774.374896051,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2554,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2555,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2556,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2557,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2558,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2559,0xFab6E3780e943D75b24523f1d2c45E012F55D2eb,50000.0,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2560,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2561,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2562,0x0EfF2dD303754B1e177F61692317021f8394F146,9952.58738749,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2563,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2564,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,490000.0,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2565,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,69690.6887635426,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2566,0x70a4CD2A88C7FC283f944EbD5ec4B37185288bc8,19998.5139640417,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2567,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2568,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2569,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2570,0x125b499d35cc82E80e3CD9f34724a2C15C82b3c8,50412.5,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2571,0xc256CA06427ef6d95574522Aa2f5977A6201954A,10022.404308809,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2572,0x53fdb2e2aD98a318043a447b6768Be7f4070DDd5,23264.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2573,0xFe6adE773ed111BF9932f0e3a6722d52cbFe16e4,500.0,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2574,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2575,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2576,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2577,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2578,0x2fD93Bff34ff24f75C8af70baB04ace0B658e5B3,909.089047829731,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2579,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2580,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2581,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,Datalatte.ai,Down Voted,Completed,Unleash Data,,0.0
2582,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2583,0x423325991513d405cdD0bc2D0634722843D29728,1500000.0,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2584,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,6357.3232380019,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2585,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2586,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,11802.1042491556,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2587,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2588,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,50093.32848,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2589,0x12BD31628075C20919BA838b89F414241b8c4869,362660.380190305,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2590,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2591,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,728.72,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2592,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2593,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
2594,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,197192.5,Yes,10,MetaverseGameHub,Funded,Unreported,Unleash Data,New Entrants,11937.0
