,Unnamed: 0,address,balance,timestamp,Vote,Round,Project Name,Proposal State,Proposal Standing,Grant Category,Earmarks,OCEAN Granted,datetime
1475,1475.0,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1628438476.0,Yes,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-08 16:01:16
1476,1476.0,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1628449677.0,Yes,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-08 19:07:57
1477,1477.0,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1628503804.0,Yes,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 10:10:04
1478,1478.0,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,386496.353355939,1628505744.0,Yes,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 10:42:24
1479,1479.0,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118522.64556381,1628507086.0,Yes,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 11:04:46
1480,1480.0,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,100000.0,1628509908.0,No,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 11:51:48
1481,1481.0,0xd36021060157B1Ba387630C91bE45A087CF9AC58,100000.0,1628510106.0,No,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 11:55:06
1482,1482.0,0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,50000.0,1628510200.0,No,8,Evotegra,Funded,Completed,Unleash Data,General,33208.0,2021-08-09 11:56:40
1483,1483.0,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2657444999543,1628219656.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 03:14:16
1484,1484.0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1628221253.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 03:40:53
1485,1485.0,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1628230499.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:14:59
1486,1486.0,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1628230875.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:21:15
1487,1487.0,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1628231085.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:24:45
1488,1488.0,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1628231226.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:27:06
1489,1489.0,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1628246129.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 10:35:29
1490,1490.0,0x3D5a3052fF5A3C65f5c300cF7bAA4C08617509B9,3914.17353,1628255899.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 13:18:19
1491,1491.0,0xF4B41aD3165d64AAb755F0f325bAF67F84bE28E5,270.891858129738,1628358708.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-07 17:51:48
1492,1492.0,0x5D4A4a59F02D79a54c25A239f0575E61b1C5E0ce,26355.5856960334,1628421921.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-08 11:25:21
1493,1493.0,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,25278.7072063054,1628427018.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-08 12:50:18
1494,1494.0,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1628490029.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-09 06:20:29
1495,1495.0,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,386496.353355939,1628505836.0,Yes,8,OurNet,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-09 10:43:56
1496,1496.0,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2657444999543,1628219610.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 03:13:30
1497,1497.0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1628221158.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 03:39:18
1498,1498.0,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,42957.9210859475,1628227774.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 05:29:34
1499,1499.0,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1628230515.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 06:15:15
1500,1500.0,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1628230889.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 06:21:29
1501,1501.0,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1628231099.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 06:24:59
1502,1502.0,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1628231237.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 06:27:17
1503,1503.0,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,282158.5405388,1628241911.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 09:25:11
1504,1504.0,0x933eB82f95dC30A171f70D4A0A4b3182B6361c5E,767.488742381731,1628243270.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 09:47:50
1505,1505.0,0x61Ae4E8691335569776eEAd72D16f4f002E64a56,1979.85646825786,1628263526.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 15:25:26
1506,1506.0,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,70016.000347218,1628266401.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-06 16:13:21
1507,1507.0,0xF4B41aD3165d64AAb755F0f325bAF67F84bE28E5,270.891858129738,1628358574.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-07 17:49:34
1508,1508.0,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22695.4948757167,1628423311.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-08 11:48:31
1509,1509.0,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1628438453.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-08 16:00:53
1510,1510.0,0x12BD31628075C20919BA838b89F414241b8c4869,463610.866549791,1628494442.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 07:34:02
1511,1511.0,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,24825.0,1628498107.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 08:35:07
1512,1512.0,0x81e80B838e04644a93e4F3C701038889d3a1b95e,9768.0,1628498374.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 08:39:34
1513,1513.0,0x6C7176A1760E9bE544d1b2442dc50B3dAe0D9bD9,13615.0,1628498844.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 08:47:24
1514,1514.0,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1628503790.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 10:09:50
1515,1515.0,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,386496.353355939,1628505731.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 10:42:11
1516,1516.0,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118522.64556381,1628507075.0,Yes,8,Onshore Ocean,Funded,Completed,Build & Integrate,General,33208.0,2021-08-09 11:04:35
1517,1517.0,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2657444999543,1628219591.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 03:13:11
1518,1518.0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1628221094.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 03:38:14
1519,1519.0,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1628230523.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:15:23
1520,1520.0,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1628230896.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:21:36
1521,1521.0,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1628231106.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:25:06
1522,1522.0,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1628231243.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-06 06:27:23
1523,1523.0,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1628306615.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-07 03:23:35
1524,1524.0,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.5040384439542,1628331940.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-07 10:25:40
1525,1525.0,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,90681.4193757127,1628348434.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-07 15:00:34
1526,1526.0,0xF4B41aD3165d64AAb755F0f325bAF67F84bE28E5,270.891858129738,1628358542.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-07 17:49:02
1527,1527.0,0x5D4A4a59F02D79a54c25A239f0575E61b1C5E0ce,26355.5856960334,1628422122.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-08 11:28:42
1528,1528.0,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22695.4948757167,1628423422.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-08 11:50:22
1529,1529.0,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1628438384.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-08 15:59:44
1530,1530.0,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1628503780.0,No,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-09 10:09:40
1531,1531.0,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,386496.353355939,1628505717.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-09 10:41:57
1532,1532.0,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118522.64556381,1628507050.0,Yes,8,DIMO Electric Vehicle,Funded,Unreported,Unleash Data,New Entrants,33208.0,2021-08-09 11:04:10
1533,1533.0,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2657444999543,1628219555.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 03:12:35
1534,1534.0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1628221047.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 03:37:27
1535,1535.0,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,42957.9210859475,1628226544.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 05:09:04
1536,1536.0,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1628230540.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 06:15:40
1537,1537.0,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1628230913.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 06:21:53
1538,1538.0,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1628231119.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 06:25:19
1539,1539.0,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1628231254.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 06:27:34
1540,1540.0,0x2BcA3836741FE09f690ca7F1EDfCED65968D57C3,33532.8,1628246577.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 10:42:57
1541,1541.0,0x61Ae4E8691335569776eEAd72D16f4f002E64a56,1979.85646825786,1628263333.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-06 15:22:13
1542,1542.0,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1628306569.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-07 03:22:49
1543,1543.0,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.5040384439542,1628331914.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-07 10:25:14
1544,1544.0,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,90681.4193757127,1628348364.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-07 14:59:24
1545,1545.0,0xF4B41aD3165d64AAb755F0f325bAF67F84bE28E5,270.891858129738,1628358428.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-07 17:47:08
1546,1546.0,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22695.4948757167,1628423340.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-08 11:49:00
1547,1547.0,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1628438048.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-08 15:54:08
1548,1548.0,0xd71B984f8028af956fD5dAcE23Dd4f90475a82CC,49999.73335,1628445463.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-08 17:57:43
1549,1549.0,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,25503.2554481304,1628455877.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-08 20:51:17
1550,1550.0,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,19986.0502710617,1628477413.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 02:50:13
1551,1551.0,0xB39EC688A27B14436e9F15A693Da8605A3D0269D,350000.00024091,1628496143.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 08:02:23
1552,1552.0,0xCbD14C1a2593Eeeef38AC8d3d9E3df6aa405b4eC,100000.0,1628496174.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 08:02:54
1553,1553.0,0xCbD2c001A4450b4dAD7920951bcFd7a328fEAEa6,450000.0,1628496191.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 08:03:11
1554,1554.0,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1628503730.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 10:08:50
1555,1555.0,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,386496.353355939,1628505634.0,Yes,8,RugPullIndex,Funded,Completed,Build & Integrate,General,19391.0,2021-08-09 10:40:34
1556,1556.0,0x48b576c87e788a762D6f95A456f2A39113b46950,20.2657444999543,1628219572.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 03:12:52
1557,1557.0,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.33859637885,1628221063.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 03:37:43
1558,1558.0,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1250.0,1628230531.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 06:15:31
1559,1559.0,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1250.0,1628230905.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 06:21:45
1560,1560.0,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1250.0,1628231113.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 06:25:13
1561,1561.0,0x008ed443F31a4b3aEe02fbFe61c7572dDaf3A679,1100.2054,1628231249.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-06 06:27:29
1562,1562.0,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,0.0999,1628306600.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-07 03:23:20
1563,1563.0,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,90681.4193757127,1628348533.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-07 15:02:13
1564,1564.0,0xF4B41aD3165d64AAb755F0f325bAF67F84bE28E5,270.891858129738,1628358497.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-07 17:48:17
1565,1565.0,0x5D4A4a59F02D79a54c25A239f0575E61b1C5E0ce,26355.5856960334,1628422039.0,Yes,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-08 11:27:19
1566,1566.0,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,25278.7072063054,1628432032.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-08 14:13:52
1567,1567.0,0xd71B984f8028af956fD5dAcE23Dd4f90475a82CC,49999.73335,1628445720.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-08 18:02:00
1568,1568.0,0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1628490062.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-09 06:21:02
1569,1569.0,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1628503754.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-09 10:09:14
1570,1570.0,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,100000.0,1628509925.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-09 11:52:05
1571,1571.0,0xd36021060157B1Ba387630C91bE45A087CF9AC58,100000.0,1628510120.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-09 11:55:20
1572,1572.0,0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,50000.0,1628510184.0,No,8,OceanTel,Down Voted,Down Voted,Build & Integrate,New Entrants,0.0,2021-08-09 11:56:24
0,,0xE0093f7A481f1545d4A656726735E544Eb98eD93,400000.0,1631348654.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-11 08:24:14
1,,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.3385963788533,1631322679.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-11 01:11:19
2,,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.255448130407,1631307009.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 20:50:09
3,,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.68876354257,1631300035.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 18:53:55
4,,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,1631298613.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 18:30:13
5,,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,1631284682.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 14:38:02
6,,0xeC39bE1ABcE3f9af3A6a5A738bCDF915e07fb4fE,26727.121639709792,1631284017.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 14:26:57
7,,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1631283734.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 14:22:14
8,,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.875867396746,1631281900.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 13:51:40
9,,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.98478578111,1631277510.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 12:38:30
10,,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.724565229444,1631277231.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 12:33:51
11,,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,277412.000095623,1631275709.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 12:08:29
12,,0x27B3035ab7F71d711dE25f114768F5F64B61857B,44349.8,1631273048.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 11:24:08
13,,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,300726.80415266706,1631263870.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 08:51:10
14,,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,22811.92132,1631251221.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 05:20:21
15,,0x48b576c87e788a762D6f95A456f2A39113b46950,20.076942977133253,1631250373.0,Yes,9,Finalized Votes4LPs,Funded,Completed,DAO,General,3638.0,2021-09-10 05:06:13
16,,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.3385963788533,1631322628.0,Yes,9,Homomorphic Encryption for Ocean Market,Funded,Unreported,Build & Integrate,New Entrants,22764.0,2021-09-11 01:10:28
17,,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,66342.68876354257,1631300257.0,Yes,9,Homomorphic Encryption for Ocean Market,Funded,Unreported,Build & Integrate,New Entrants,22764.0,2021-09-10 18:57:37
18,,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1631283716.0,Yes,9,Homomorphic Encryption for Ocean Market,Funded,Unreported,Build & Integrate,New Entrants,22764.0,2021-09-10 14:21:56
19,,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.875867396746,1631281880.0,Yes,9,Homomorphic Encryption for Ocean Market,Funded,Unreported,Build & Integrate,New Entrants,22764.0,2021-09-10 13:51:20
20,,0x48b576c87e788a762D6f95A456f2A39113b46950,20.076942977133253,1631250341.0,Yes,9,Homomorphic Encryption for Ocean Market,Funded,Unreported,Build & Integrate,New Entrants,22764.0,2021-09-10 05:05:41
21,,0x975CC4Ef1Ae67e1eDecadB7072a93faeD5552Fa1,38.49,1631413032.0,Yes,9,RAZ Finance,Funded,Completed,Unleash Data,General,22764.0,2021-09-12 02:17:12
22,,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.3385963788533,1631322579.0,Yes,9,RAZ Finance,Funded,Completed,Unleash Data,General,22764.0,2021-09-11 01:09:39
23,,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.875867396746,1631282077.0,Yes,9,RAZ Finance,Funded,Completed,Unleash Data,General,22764.0,2021-09-10 13:54:37
24,,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,753.9584413708502,1631271083.0,Yes,9,RAZ Finance,Funded,Completed,Unleash Data,General,22764.0,2021-09-10 10:51:23
25,,0x48b576c87e788a762D6f95A456f2A39113b46950,20.076942977133253,1631250319.0,Yes,9,RAZ Finance,Funded,Completed,Unleash Data,General,22764.0,2021-09-10 05:05:19
26,,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,19986.050271061686,1631559983.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-13 19:06:23
27,,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,3793.3385963788533,1631322547.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-11 01:09:07
28,,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.255448130407,1631306466.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 20:41:06
29,,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,15997.87,1631300285.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 18:58:05
30,,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,1631289199.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 15:53:19
31,,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,1631283697.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 14:21:37
32,,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,22968.875867396746,1631281856.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 13:50:56
33,,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.98478578111,1631277755.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 12:42:35
34,,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,31919.724565229444,1631277215.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 12:33:35
35,,0x946f0711dFEa25dc2AB60E6fF0df6DBda32Ee6c6,13516.376441525486,1631273432.0,Yes,9,Resilient ML,Granted,Completed,Unleash Data,General,22764.0,2021-09-10 11:30:32
