,voter,created,ipfs,vp,choice
1466,0x27B3035ab7F71d711dE25f114768F5F64B61857B,1631273060,QmfT1ThKWsGqdt3h89mri86kZrQM3BDSwnicr15BnVgX68,44349.8,1.0
1467,0x27B3035ab7F71d711dE25f114768F5F64B61857B,1631273048,QmSYGg3L341CfCiUTXDqZGcFxVu9tz6kFh1es4TBuwVtLY,44349.8,1.0
1468,0x27B3035ab7F71d711dE25f114768F5F64B61857B,1631272992,QmW5ptibVaePBXJobKJgVxxM3WjRMwD23VMbueqDsbgpNo,44349.8,1.0
1469,0x27B3035ab7F71d711dE25f114768F5F64B61857B,1631272973,QmZtMD9WiFGVumcuGD7TpRen3r8aw5vV5pCPK6WjK4KmHH,44349.8,1.0
1470,0x27B3035ab7F71d711dE25f114768F5F64B61857B,1631272956,QmY3SpzdmERb44DBmE3b8qqTTxoNrTahG8GgGDYEamdTzp,44349.8,1.0
1471,0x3c4De357a7B0aF670960e375C0a0abbFbAFeAce3,1631272339,Qmd6aSv7wXUM1fB3Fa1LDPJcnZ4i61jQ5A9ALzVVHfjJfS,180.550400479269,1.0
1472,0x6C7176A1760E9bE544d1b2442dc50B3dAe0D9bD9,1631271479,QmXKM1nnSWqj5UU7c1WRgYbjnh11TkQgoEtLDVqSYpkWT1,18869.0,1.0
1473,0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,1631271250,QmWLTY2mcNhDzd31V2yjyENbuAkbn196uxb7LSZZbgEM8R,500.0,1.0
1474,0x862f02e24fDdE7452f584f2438aA870856673437,1631271138,QmeUSfkb9zUyNoA1VBGxfbytTeJTXz2HNQjLsF54Z1kV4S,2399.55,1.0
1475,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,1631271083,QmUe9e2wRz8Cmjn9YRFLHJXctG7xt5XufrHVtjZxoB3u5s,753.9584413708502,1.0
1476,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1631270273,QmaAdhh3JiT7knsf32LeNPKy5dezmh78jDuutp8ERmBdiw,1331.0,1.0
1477,0x5bA017cC1093292238CD4C7B204AA33082463544,1631269994,QmQoEqtrRy7Kpqqsvb5TDbeBTGEjWquHVm7VuzYwTSX2q2,1550.603263821675,1.0
1478,0x1Fa4823613Fb2424cbDab225FC1eEfe3Bd293c84,1631268534,QmdUmbRpTBPhtYMDKREzRkyr9aZYxu5hmgHTkuk2eqjdXC,20000.5,1.0
1479,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631268310,QmQ24w9HmAxBtJCQJyMvyZN3X84nm5Lh1cY1SkdyPoYHVv,34.445634622949505,2.0
1480,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631268252,QmbaZzaDy6236kwNDC4fBPnLYYZ9T5L6GjJu2xzUZpSuWo,34.445634622949505,1.0
1481,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631268054,QmUgZNsmSLYg9QMV4VfGe7a4PgbFnB89f1oL8AaAReCuQJ,34.445634622949505,2.0
1482,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631268032,Qmc7xNmCJHxvG2LDSFjmGm2kDLhuMnuxcw16X5vfa693wQ,34.445634622949505,2.0
1483,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267900,QmNneGVJDsgogJ8CiJHXvgAR6QGzxcNPXWdqL8D2maWCFf,34.445634622949505,2.0
1484,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267799,QmSZctLvNxbWia5vHDS8yCjPqEnAqMHHJT8RoGuX5dtaU9,34.445634622949505,1.0
1485,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267698,QmUZNjyeLac4qxyn4RYGpyjdK8gakxvp7sU92jmWxbKRXp,34.445634622949505,2.0
1486,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267616,QmaDLx4rAPeNSdYCodvvBAfFFx1eaq5FsXkCLGrTaoH4tS,34.445634622949505,1.0
1487,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267566,Qma6zC4kmdLWRUdUaQZoBYpTJfSNrWDXArnYQCGCfeF2Se,34.445634622949505,1.0
1488,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1631267541,QmQTEEL41YTKLEdp9rSVqYtgrupTKzGvaJWVriyBQrsdAC,34.445634622949505,2.0
1489,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1631264656,QmPvPVUPVoa4TQSKJTLtJ9SScMVdTkPn3J8D68kg62oY24,300726.80415266706,1.0
1490,0x169821D39aEBE75E6E6550d03Eb0B2eec3AF991a,1631264455,QmYXqA2ghSLZr4MRv8s7LXT9p1CFfX5guJcKQudMue2KBT,12598.467777148604,1.0
1491,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1631263870,QmYaP71J3QzpmHZV4qpGnhWxAhFb15ZKwaVaVf5AkxETcH,300726.80415266706,1.0
1492,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,1631263752,QmUgc9LQsJU9PL9RBhqVXVns3eUxr1awp7AtnjS6Gtkkoy,500.0,1.0
1493,0xD0a2813A5d4fB68e2192d04fF9e1c6A72A9285e8,1631263733,QmPKLXMQP5oqQM9b2spPcHB7z2BYEqfRuEfKMF3Les1tfn,27199.0,1.0
1494,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,1631263714,QmVUEvwDcFagPuhZvxpe3LUBo5jUzwQEsmw9cAJhJ2YZy7,231238.82432063037,1.0
1495,0xFc1a540517fB09d967B5fb22c63F975B1e729D4C,1631263689,QmXdVUzJhJuhWcJJiAtS4Xn6WZFnFpHnyfzjZVsEAr3dFN,15.584374716935574,1.0
1496,0xcA3b7E1312Ad020C058eF4942e3f33fFe6fD7b5c,1631263675,QmWKSAMDvCphHYvNuwFMTxBeLtPdPwCoWssrjSDFM1EQkj,13764.185743921396,1.0
1497,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,1631263661,QmXCj1qCEiQHCnCvPmLsVR8DnSkiHWqEGA6X8a9W4jUyPm,500.0,1.0
1498,0x15b5359fd05A37ba6546AaCabe92D9354aD18D07,1631263644,QmbgenRRad4pkadna4Fxtfc6Y534gVR7KbhjpoqXuuBghr,208.22730243275876,1.0
1499,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1631253785,QmYdiACGE7j7CaL1LTogaY7XnD2d5po5QctvGBG18QNTEW,400000.0,1.0
1500,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251441,QmebzDKziWWPMGtyWCUU53b2BADeadofpSFYEFCP2bVZrH,22811.92132,1.0
1501,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251401,QmaikS51CFrwevtSLw8ktXW68m2howc8iRvZUXhqioFFb4,22811.92132,2.0
1502,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251374,QmW7AG5L1seedRZFG1eBxjwaVBMpxPUjNZDc1ysDadLXL4,22811.92132,1.0
1503,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251343,QmbcxRsRkCxdosX8njMo4JEirZH9Xzeg1Nh1TitQ1LjRbf,22811.92132,1.0
1504,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251317,QmfSjaU3AzaBvWqeK2riA52Pkoyhpshha3Rug7Km1Q18qh,22811.92132,1.0
1505,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251289,QmdFVb5mB1sADfM5i5d4S6U3PR9xBM2YCV3GEysHDmLtYt,22811.92132,1.0
1506,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251259,QmTZ8qSi4YMwinCi53TKHvcJTxosRG8kzL77hEb1NHUy7d,22811.92132,1.0
1507,0x0225DD447C812cdEb436352eb44f3ad03B2a4288,1631251221,QmS3FFk1pX2ktX4GYkz56PgYmxqtB5i8YTev5SBUCKKryT,22811.92132,1.0
1508,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1631251160,Qmeb6rSpF4tXGeannmqpnyjUXzqRkFhSw6T5E2EuMwkGTf,91369.75768550107,1.0
1509,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1631251063,QmQvJGrd9nuiHvr8b3Pn8oWgZGxf92J4Zg2JjGMDktnXT3,91369.75768550107,1.0
1510,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1631251014,QmWVENNHo83nj8MjgUw8qmbyTthCPCuv2dNyBdyS2Wi3o4,91369.75768550107,1.0
1511,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1631250974,Qmc1HdQQCJ6CiWVSDQ6vKL7iDgSZoqZfi8MvNCTy6UVJWH,91369.75768550107,2.0
1512,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1631250945,QmbAzGBBfhEU7AnJt8zv6kK3oUTKEkvYKK1WBjSwfpQBoD,91369.75768550107,1.0
1513,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250373,QmcW9zfNMQdpQmm693GsADxFtK2S3bPWvJxd9kNoPBvhBi,20.076942977133253,1.0
1514,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250341,QmXMsDG8ukFdU462fWxkBR7x2xkiperdtKc6TiYXKa9pGF,20.076942977133253,1.0
1515,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250319,QmTYuvGPuxG7KwS64sF1BCgFF1p8nAgqujNHmJJg2SXQYc,20.076942977133253,1.0
1516,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250289,QmQ4UkH3NMqjMhUWjBMjvtomVXrsKWqd4kBSovGMYET5eR,20.076942977133253,1.0
1517,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250262,QmWY3xLcrkcXCeWvFs1XXCBrh7pKxPK37pMdVsguVYMgme,20.076942977133253,1.0
1518,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250238,QmVpb8mNMwdNuEmbEzVw9EHQwmf6HqzC4TcU9kUeoR4MNc,20.076942977133253,1.0
1519,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250216,QmbysZgdYDQSvb4pmf4o7x4R6Xya2kMafKxBafLdPwhQ78,20.076942977133253,1.0
1520,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250200,QmPvG5ywHLUJDuqSNFFFcDPqbBdvJaQJX6ukX22EoLV1dT,20.076942977133253,1.0
1521,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250178,QmSFmPKUCryoYA7X1ELYoRxabAuPjSDquvtpaVHoiiXfjg,20.076942977133253,1.0
1522,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250157,QmXAW4PB2HjJJYfTENgaUc5zgXXYGR5uobG6yXUP8oS22x,20.076942977133253,1.0
1523,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250138,QmaACRgwyGeyp16aUY2zcouaBmi1iDHdC1fMcBr5obXXTf,20.076942977133253,1.0
1524,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250115,QmYVTjm7EsfpNzYPR2TNicn4wZGrznEbJbstcXfcv7wPzP,20.076942977133253,1.0
1525,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250096,QmZEq1ySWu7qZYLB96jC73yXjJybUDdNvNaJYebDvCntEN,20.076942977133253,1.0
1526,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250079,QmRUHViuEZwPsyzeo2arpcBRtoydQkyRvjVR867rsaNfca,20.076942977133253,1.0
1527,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250058,QmU8VYacD1g5E4CGNEexx55M37xHwS41CeJv9Gme4QwQ4d,20.076942977133253,1.0
1528,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250036,QmXR5eRoEMFKhp2z3vofefMqg2dCzf4U1ib65x8zn1wLB1,20.076942977133253,1.0
1529,0x48b576c87e788a762D6f95A456f2A39113b46950,1631250022,QmTJ1Lt8NkHaZWQ7Gp5vYaTmV4zPDZnQDdfsk8K8Ujyvd6,20.076942977133253,1.0
1530,0xE0093f7A481f1545d4A656726735E544Eb98eD93,1631240485,QmdWrCcEd7Jgu3hWEMS9xHd6QEL4FYMYunY8kGTXWLjqJR,400000.0,1.0
1531,0x95455631BB8c09AF502036E66798C0248f1E234e,1631236937,QmWbNb9EapY9gx5duMNbQEHwLEecghTsyZW4hF7SRSvRFC,2116.04624,1.0
1532,0x227FD2fD881Cc6c99DFCcc0FB40f2B1dc2f3F36E,1629486928,QmbXBfJWd1mPGjq4V52dK2UpkrLK3MdS5X2PcHN3vM6K5C,3793.3385963788533,5.0
1533,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1629469675,QmZrYALZGv8St9kCrmTYo6y941tB5v2XaTQXYssNcrHQoi,37755.44695434683,2.0
1534,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,1629469614,QmNNz7cnWHX94emXnTUpA1w6xjr2PX7dWhT5MoJo4dGmar,53757.98478578111,5.0
1535,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,1629453874,QmZnTwLhbG2X19qzes7ddYZYz9dHvfh9R2fxHfjTfoeWnL,76740.08375964644,5.0
1536,0x14af5647Ca3a36CaD8fa8a920A8C8ff2aC558E4e,1629451096,QmV8nqFpnUPKyg9WJ8mfbj8aTSEcz4FiH78mLqvqQ8H3nU,2975.1421668105054,1.0
1537,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,1629449271,QmPegN8Mf5Ke6ZQ2zRkMXnJazZhRPas6Gnwkk48ktGS6s7,64589.65057172608,3.0
1538,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1629448123,QmYufmErU8acbPTotdjYLN1CdVHPxs8eAdeL4MawPVQ5oz,300329.40728415566,2.0
1539,0x002570980aA53893C6981765698b6eBAB8aE7EA1,1629446752,QmSditSxxAtK79nGBBdFgv5jd2o3Po29F92Su53MTuaF9z,24318.582000000002,5.0
1540,0x48b576c87e788a762D6f95A456f2A39113b46950,1629433147,Qmcf7eAbMc8tzoymPKJywwj91CeceyDvpfJMFCgZskDty8,20.233435507538736,1.0
1541,0xFc2400FBF265f1fFbE319C7949f58a9a3D388B96,1628510390,QmfFkSrhw5nhu4zTB2kkQRvQgy1aZ4yG4zpkFzrSn2fEzn,50000.0,2.0
1542,0xFc2400FBF265f1fFbE319C7949f58a9a3D388B96,1628510366,QmZbvH9rpkK8R6eVH1Pnky9iy5xGymjGUyjh7L1tYrnH9i,50000.0,2.0
1543,0xFc2400FBF265f1fFbE319C7949f58a9a3D388B96,1628510295,QmWMMwHSthuamYTLRHJ3o21dSzTv1CAXSTVNxtAeaV3Ucs,50000.0,1.0
1544,0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,1628510219,Qmcg3sp6g5SqY6E6GtMWbX7LE2cRS7Km4vmaAgPLm4SWRT,50000.0,1.0
1545,0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,1628510200,QmbCCeJXibreXa6Gs5b58DkdqTg8k6bjaz9kpbBnr1jfQu,50000.0,2.0
1546,0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,1628510184,QmPQkfo7q8uaLH6scqidRkfVjdrH7ZKcZmjEQb7Tvm9jJX,50000.0,2.0
1547,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,1628510171,Qmae8Df2e7mzY6bwmqceb52WuyVDVHnv7e9EgVgsVESK6n,490000.0,2.0
1548,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,1628510161,QmaQ69hAQPCKj76rQ8FMugWGSzNrzDW6HzywGpqeYAHr1D,100000.0,2.0
1549,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,1628510125,QmNahHJAUASqsAbqGVJt8inwPXgFRioXPNBJdXtpoZToRb,490000.0,2.0
1550,0xd36021060157B1Ba387630C91bE45A087CF9AC58,1628510120,QmZFJAR53WvyNkrzyUySdDoNvzTNbmq1DU8kQToEX1oMXM,100000.0,2.0
1551,0xd36021060157B1Ba387630C91bE45A087CF9AC58,1628510106,QmdW1V1Pum2MikLBZVkCkU1MNXCBgtR7cUEjV67wYBTZKh,100000.0,2.0
1552,0xd36021060157B1Ba387630C91bE45A087CF9AC58,1628510088,Qma64rUMwAh3anYzT7ScCB2CD5UiZLdH52nfPtvADmNFqV,100000.0,2.0
1553,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,1628510084,QmYVEsXk3Dc6nx4GCu9eHvcBm1oSGDqQMcccNFtUXrG2hW,490000.0,2.0
1554,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,1628510039,QmcB8ycvYfLtSzbrPo2mA57wV5pyiriw6umokDoxzjSVw9,238097.52456094103,1.0
1555,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,1628510031,QmPpq51SuozgMBknib5agvzFnzSfA5uGMQ17Na7w1MLcwT,238097.52456094103,1.0
1556,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,1628510020,QmVybGnaKHcKy5MGSeb2FacSa789q9mfrsfjjBys92nuHZ,238097.52456094103,1.0
1557,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,1628509950,QmboxwWwjVqYoP374Yoc3T3fddzWfJNzbszJhK4WDSyZev,100000.0,1.0
1558,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,1628509925,QmWPyRBjM9porbcbkDfWPp2TYppT7VU5H16v7erdT2yJxz,100000.0,2.0
1559,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,1628509908,QmTzuHuEytJnFhhyWEunJW8dmoktzfVcVXbXQafvfXTUiM,100000.0,2.0
1560,0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,1628509810,QmZ1v2kws7zJCUuM7TqJ1YxTGdz2Rg3BghRMZgpB2A7F7j,238097.52456094103,1.0
1561,0x1a7EeDEadC8E38FADfF8719F22d9Ca54EDa406A0,1628509357,QmS9SSWFoPaJftGGZwTxqT3rHy6VxcLa57nQRcMDgRQiVo,12572.77029730455,1.0
1562,0x423325991513d405cdD0bc2D0634722843D29728,1628508990,QmZLr5vLqMv5erCMP8kfsV4p5aTxRJ3B7Nozum42xGzazg,1500000.0,2.0
1563,0xcFd1d657f820404fEdb594E5B0981a1b03Dd6BEf,1628508971,QmYbudDeYR84pmSEQaUr6VidGDyp7nyXZoocVzuwhZrWYV,9092.460087292591,1.0
1564,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,1628508926,QmQah46xkPZffJShN5ykxcsPrWo6fprGfxqzZcjMAr95Yq,33189.40407724785,1.0
1565,0x78F376D0A19BCf28Ad091d0E08F540aC1cf80B84,1628508904,QmY4RtWcGvLFAB2kRLRKcnrToaJfwZHASgFAPGFmpVvoca,173999.8,2.0
1566,0x423325991513d405cdD0bc2D0634722843D29728,1628508832,QmdgAzhBj4sym1THTZW3kSpFB5R6Rd6vM59vuiJDaZ9Vz2,1500000.0,2.0
1567,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,1628508054,QmSKJiyDw4eLdCkBzmAAKqjjrzbZTQKfRzMqzpJLSqEaB7,10166.0,1.0
1568,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507191,QmNrqbSVPDL9WB44NGmfA7L8wehobMSbaa2FkNZV39W7cN,118522.64556381,1.0
1569,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507131,QmbHP3LWtPwHfFiXSKihAzB4XT5m6VEmMhWz7GTZWpoHxC,118522.64556381,1.0
1570,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507111,QmRHhtNKjoS4hZLrNuCA7mfDCFioeTBKYRLtrLywrD2i7R,118522.64556381,1.0
1571,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507086,QmfXJUwrqKDuff7d7DxzFcVbHkkfahHGhz6SwtAoxHioGY,118522.64556381,1.0
1572,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507075,QmTGVRxwEjcSqH2sZvoKSfunwc7sZQTDnGY49AmCs9n4bb,118522.64556381,1.0
1573,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628507050,QmS8bDdxBgwfMB8t34pLj8p7Lh1mL9BLbTbd6RCWgRmmrH,118522.64556381,1.0
1574,0x78F376D0A19BCf28Ad091d0E08F540aC1cf80B84,1628506892,QmdFYRKC7w4fGWF6Vr1nDnHkDdpid2gYyLLb24G1SPuBh7,173999.8,2.0
1575,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628506124,QmXastK7sqc7wBwzwNVHNqSzrosbNTEMVAydTtZZaUsZjm,386496.3533559392,1.0
1576,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628506075,QmUSTH6CPAH3BMaYnxGBieGc4cyiXRKhfxjddrSPEpaF1u,386496.3533559392,1.0
1577,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505924,QmXwvunrReKrTJUSqKvJ5vpVduaewx8hjQfESN9jKp9g4u,386496.3533559392,1.0
1578,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505899,Qmc3maL5gXkAtDQPcyKsSTN2HWDizLsuA55BTHi9DKSYak,386496.3533559392,2.0
1579,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505836,QmcyWNRpGHjnzfFtbt3kj8TPFtKVNcLAqCNoe4ASTU9PAq,386496.3533559392,1.0
1580,0x81e80B838e04644a93e4F3C701038889d3a1b95e,1628505821,QmYgEyc2X523SGZLkbuM1riV7huNxNWRQ951Zn4p9CUWN2,9768.0,1.0
1581,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505744,QmebJzcgcsRrL8urPdfCxqH1y6MAir4L5L7zUJLAFVDrnB,386496.3533559392,1.0
1582,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505731,QmZhEK4k6AgQfG8hHtDJTxGpj1Y4pYC671Fxd1tNBr3oea,386496.3533559392,1.0
1583,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505717,QmX7YDJUgRkeSZbDiLx4Pvwuvc98SDouyeowd14XGAXzip,386496.3533559392,1.0
1584,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505634,Qmd5V1EpJUtrUvGk5b4KZfpxiA8vXhYGSQhMua3B99ZMBj,386496.3533559392,1.0
1585,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505187,QmPLHB2wMahh6TwGo9qy8667vBJuMCyYtNHeQkyxh8opaR,386496.3533559392,2.0
1586,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1628505171,QmWBSEbnwSjEL7V4i4AY5wxNNT38Fi1x1D34Yb76nUuKfJ,386496.3533559392,2.0
1587,0x159Fda564e98AaEC613CcC91Bb14CbE1DD5fff97,1628505125,Qma8ZeZ54fcfL4S5uY5s3pX6Uvpz4AH1mbndyATEakwUu3,128437.5,1.0
1588,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628505027,QmPxqds1N7XQDVbUNKuKWZ2NvC6esxHGgBDjUAgdf3671o,118522.64556381,2.0
1589,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,1628504970,QmeaqYrur5jcE8DXKs4KD8AwhZomTgFtRZGPdBgc1tGX93,118522.64556381,2.0
1590,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503864,QmTXW16CS87MLEoHB1MLPRuEdNNDLTiN3D8AwsoyFGE8C2,26365.77006754,1.0
1591,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503849,QmTFdgEZv3gfG1bj2Q3VWskqdP5BAmewJDigFxqMDgFLxj,26365.77006754,1.0
1592,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503835,QmeYafsYyKCLdD1wSbLcyLm1F4oJZGoKkuPf4MQFxztFCC,26365.77006754,1.0
1593,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503804,QmaeF2X1URVHa9Kxfz9UdRmAbXpBcYyJCdoyszpBkGSvgK,26365.77006754,1.0
1594,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503790,QmUFeZ5haMdfY4nKqkXXLNpVPEy7A7kpNCLLxPPBzNQAdf,26365.77006754,1.0
1595,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503780,QmbCgok8MiFd1eyU5e39ZsAYtSkAaJSra5iaQBWnzdFr6C,26365.77006754,2.0
1596,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503754,QmcV6cXpuHQk4wozrBYdwzaWHW9tbvNmCCCckEnZcF9vr3,26365.77006754,2.0
1597,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503730,QmSHuhjbXMX9jNuWxp3E4PZbcWAfqFAP4eJCoNjPB3y694,26365.77006754,1.0
1598,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503718,QmX5CuMkRuZtHZEmsFktF23NKoiMapfK19DdqBjS7bhBrA,26365.77006754,1.0
1599,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1628503673,QmU5cW2eEEEo7bZmQAJM1BXPYP7mo2yXhyVRfg4PVA4M6r,26365.77006754,1.0
1600,0x0EAEe7557fB9f7BCEc342BAffD628A6bd2CD3bC7,1628502080,QmZMUCuPw9gbTAnhijyeDxSgHVZAyio4KAqimUPxvG84Mf,1126.5155872631647,1.0
1601,0xCeaAD86848Dc118337b97eD7a0Fdba36Da6f03D4,1628502028,QmfGURciY1xoYuWMoCSnQweyuQ3RbS6fkmvkgcB9y7AB66,5722.4873146315485,1.0
1602,0xfFFcDe5289A1299d2D6A845EC6Ebc51361CE3e6e,1628500439,QmVF23X1fHYPB2TAfQkpXwLzG98P7QuWAjpXnEgLwJxrY2,2407.3,1.0
1603,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,1628500035,QmWN3G8tXYRo4UnATuY9BLZHFVSYU17ri8LyLgsXbiz5QC,18333.0,1.0
1604,0x570f7066bd0A0fdf4d66E7c8dfF562434d1e1789,1628500002,Qmc1itPkzzhnNQ2xRtXpiJpgx9RPYQfz5TXu5Y9ncdPAzv,19300.739,1.0
1605,0x6C7176A1760E9bE544d1b2442dc50B3dAe0D9bD9,1628499947,QmVG8eBqu2e4AmYAnJwczb8PPVbgUHJ6SYvxPPN8fECrwE,13615.0,1.0
1606,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,1628499780,Qmabng3ahGPFekZhAHApPJJ8bwpKynnoWDe4Rz4FZnpGxU,500.0,1.0
1607,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,1628499775,QmR7J494jyk69CxLh3SdbvMZHrkpGcvNbZWXp5i4QsbMhn,500.0,1.0
1608,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,1628499769,QmYtCtuq9TGEjeppYG251Jhfw6ufAETUtYhZjAfMywBwDd,500.0,1.0
1609,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,1628499764,QmVa5eVSG1ihei4Ex3re4oASsh7oHHwwLZB2n88zJv3e8N,500.0,1.0
1610,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,1628499725,QmR7axSUBWWpMzXavN2ijsmxTpnDTXy1Wo6fkmuQU6ndWY,500.0,1.0
1611,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,1628499720,QmaokhdRjSZizgJ2UV9idvPoasgPibmeDZe8UBKtSoKxB2,500.0,1.0
1612,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,1628499717,Qmbeni1Xf7NPm9Luo1j8dXwUX5HrmrKEnxMWZUw1vFpupc,500.0,1.0
1613,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,1628499711,Qmbq5dSNhWk2HkeweU46gnJGYssETBWPQrkFhJhxDxJhTY,500.0,1.0
1614,0x15b5359fd05A37ba6546AaCabe92D9354aD18D07,1628499628,QmRHisHXRuYTR9xeXczTVrEhXn797fEHvvJNbn71UvZy6d,208.22730243275876,1.0
